,,4/19/2026,4/26/2026,4/19/2026,4/26/2026,4/26/2026,4/26/2026,4/26/2026,4/19/2026,4/26/2026,4/26/2026
8. North Puget Sound,"6,000-7,000'",92,110,30.7,31.9,84.2,"257,634",151.4,NA,NA,74.5
8. North Puget Sound,"7,000-8,000'",79,98,31.5,33.6,89.8,"30,286",16.9,NA,NA,103.8
8. North Puget Sound,"8,000-9,000'",80,97,42.4,42.2,96.3,"2,824",1.3,NA,NA,279.9
9. Olympic,"4,000-5,000'",43,44,7.4,5.7,26.8,"40,211",132.3,13.6 ( 2 ),12.0 ( 2 ),14.8
9. Olympic,"5,000-6,000'",59,63,19.7,16.2,53.6,"73,889",85.6,16.1 ( 1 ),13.0 ( 1 ),23.1
9. Olympic,">6,000'",64,72,24.6,21.6,62,"21,210",18.4,NA,NA,25.9
10. Rogue-Umpqua,"3,000-4,000'",0,0,0,0,0,0,"1,692.80",0.0 ( 1 ),0.0 ( 1 ),0
10. Rogue-Umpqua,"4,000-5,000'",0,0,0,0,0.1,269,927,0.1 ( 2 ),0.1 ( 2 ),0
10. Rogue-Umpqua,"5,000-6,000'",7,10,0.8,1,9.8,"28,640",557.7,0.0 ( 2 ),0.0 ( 2 ),0.3
10. Rogue-Umpqua,"6,000-7,000'",22,34,5.8,7.2,42.5,"75,077",194.2,0.8 ( 1 ),0.4 ( 1 ),4.5
10. Rogue-Umpqua,"7,000-8,000'",39,58,13.7,17.6,72,"14,878",15.8,NA,NA,9.4
10. Rogue-Umpqua,"8,000-9,000'",41,59,15.4,19.4,45.6,"1,098",1.1,NA,NA,11.9
11. South Puget Sound,"2,000-3,000'",0,0,0,0,0,0,405.8,0.0 ( 2 ),0.0 ( 2 ),0
11. South Puget Sound,"3,000-4,000'",7,3,0.1,0.1,0.5,"1,149",377.6,7.9 ( 6 ),5.2 ( 6 ),1.9
11. South Puget Sound,"4,000-5,000'",29,27,1.8,1.4,7.7,"16,376",222.6,23.4 ( 3 ),21.1 ( 3 ),8.9
11. South Puget Sound,"5,000-6,000'",63,70,13.2,11.8,54.1,"60,021",95.4,27.6 ( 1 ),25.9 ( 1 ),30.3
11. South Puget Sound,"6,000-7,000'",58,68,24.5,22.6,79.4,"45,109",37.4,NA,NA,58.8
11. South Puget Sound,"7,000-8,000'",51,68,38.8,38.3,92,"7,887",3.9,NA,NA,110
11. South Puget Sound,"8,000-9,000'",47,66,66.3,62.2,99.2,"2,560",0.8,NA,NA,133.7
11. South Puget Sound,"9,000-10,000'",19,30,26,27.1,98.7,976,0.7,NA,NA,243.6
11. South Puget Sound,"10,000-11,000'",18,30,48.7,49.1,97,"2,021",0.8,NA,NA,537.7
11. South Puget Sound,"11,000-12,000'",39,50,21.4,26.3,98,813,0.6,NA,NA,689.9
11. South Puget Sound,"12,000-13,000'",21,35,62.1,61.9,95,"1,276",0.4,NA,NA,1024.9
11. South Puget Sound,">13,000'",11,18,96.9,84.8,100,873,0.2,NA,NA,1151.6
12. Upper Columbia,"3,000-4,000'",18,7,0.1,0,0.1,"1,740","2,566.20",0.0 ( 1 ),0.0 ( 1 ),0
12. Upper Columbia,"4,000-5,000'",45,29,1.2,0.5,2.7,"36,672","1,437.90",0.0 ( 3 ),0.0 ( 3 ),1.7
12. Upper Columbia,"5,000-6,000'",83,73,8.4,6.1,28.7,"251,802",772.6,0.1 ( 2 ),0.0 ( 2 ),14.7
12. Upper Columbia,"6,000-7,000'",88,96,17.7,17.8,69,"536,380",564,58.7 ( 1 ),55.9 ( 1 ),30
12. Upper Columbia,"7,000-8,000'",81,93,19.8,22.4,74.7,"169,075",141.2,NA,NA,34.8
12. Upper Columbia,"8,000-9,000'",79,96,20.8,24.8,72.6,"5,608",4.2,NA,NA,37.6
13. Upper Cowlitz,"3,000-4,000'",12,9,0.2,0.1,1.2,"1,875",281.5,16.6 ( 1 ),13.8 ( 1 ),3.5
13. Upper Cowlitz,"4,000-5,000'",29,29,2.4,1.9,11.3,"31,880",306.7,14.8 ( 2 ),12.2 ( 2 ),13
13. Upper Cowlitz,"5,000-6,000'",55,65,13,12.3,49.4,"69,901",106.3,NA,NA,34.2
13. Upper Cowlitz,"6,000-7,000'",59,77,29.5,29.8,85.3,"31,406",19.8,NA,NA,68.1
13. Upper Cowlitz,"7,000-8,000'",50,71,37.9,38.3,89.8,"5,724",2.8,NA,NA,99.5
13. Upper Cowlitz,"8,000-9,000'",45,66,45.3,46.1,99.9,474,0.2,NA,NA,125.6
13. Upper Cowlitz,"9,000-10,000'",41,56,58.4,54.5,92.1,"1,123",0.4,NA,NA,222.3
13. Upper Cowlitz,"10,000-11,000'",5,10,24.6,29.4,91.9,151,0.1,NA,NA,635.5
14. Upper Deschutes-Crooked,"4,000-5,000'",2,1,0,0,0.1,"1,005","3,903.90",0.0 ( 1 ),0.0 ( 1 ),0
14. Upper Deschutes-Crooked,"5,000-6,000'",11,12,0.6,0.5,4.3,"40,254","1,478.40",2.5 ( 6 ),2.1 ( 6 ),0.6
14. Upper Deschutes-Crooked,"6,000-7,000'",26,35,5.8,6.3,34.8,"85,871",255.5,NA,NA,7.1
14. Upper Deschutes-Crooked,"7,000-8,000'",38,51,14.6,16.3,69.9,"34,817",40.2,NA,NA,13.9
14. Upper Deschutes-Crooked,"8,000-9,000'",35,51,20.3,24,84.2,"3,949",3.1,NA,NA,32.8
14. Upper Deschutes-Crooked,"9,000-10,000'",46,69,26.7,33.3,94.5,"1,201",0.7,NA,NA,39.9
15. Upper Yakima,"3,000-4,000'",15,11,0.6,0.3,2.5,"8,041",489,9.0 ( 1 ),4.4 ( 1 ),2.2
15. Upper Yakima,"4,000-5,000'",30,32,3.6,2.9,14.3,"54,829",359.8,5.6 ( 1 ),0.4 ( 1 ),6.8
15. Upper Yakima,"5,000-6,000'",52,59,11.6,10.3,42,"88,574",161.7,0.0 ( 1 ),0.0 ( 1 ),15.5
15. Upper Yakima,"6,000-7,000'",67,77,22.4,21.4,67.3,"23,332",20.5,NA,NA,35.1
15. Upper Yakima,"7,000-8,000'",58,76,44.4,44.1,94.9,"1,588",0.7,NA,NA,80.6
16. Willamette,"0-1,000'",NA,NA,0,0,0,0,"5,006.40",0.0 ( 1 ),0.0 ( 1 ),0
16. Willamette,"1,000-2,000'",0,0,0,0,0,0,"2,005.80",0.1 ( 1 ),0.0 ( 1 ),0
16. Willamette,"2,000-3,000'",0,0,0,0,0,0,"1,614.10",0.0 ( 2 ),0.0 ( 2 ),0
16. Willamette,"3,000-4,000'",2,0,0,0,0,118,"1,472.90",0.3 ( 7 ),0.1 ( 7 ),0
16. Willamette,"4,000-5,000'",6,5,0.3,0.2,2.5,"10,874",879.1,1.4 ( 7 ),0.0 ( 7 ),0.6
16. Willamette,"5,000-6,000'",23,29,3.6,3.8,27.1,"83,804",410.8,NA,NA,1.9
16. Willamette,"6,000-7,000'",36,52,11.7,14.3,59.8,"52,624",68.9,NA,NA,13.1
16. Willamette,"7,000-8,000'",41,65,24.4,30.4,78.6,"14,868",9.2,NA,NA,29.5
16. Willamette,"8,000-9,000'",39,65,35,41.2,79.8,"6,574",3,NA,NA,31.9
16. Willamette,"9,000-10,000'",42,67,31.6,38,92,"1,564",0.8,NA,NA,36.8
