,,4/19/2026,4/26/2026,4/19/2026,4/26/2026,4/26/2026,4/26/2026,4/26/2026,4/19/2026,4/26/2026,4/26/2026
20. Salt,"7,000-8,000'",0,0,0,0,0,0,514.8,0.1 ( 3 ),0.1 ( 3 ),0
20. Salt,"8,000-9,000'",0,0,0,0,0,0,404,0.0 ( 2 ),0.1 ( 2 ),0
20. Salt,"9,000-10,000'",0,0,0,0,0,0,171,0.1 ( 2 ),0.1 ( 2 ),0
20. Salt,">10,000'",0,0,0,0,0,0,31.5,NA,NA,0
21. San Juan**,"7,000-8,000'",0,0,0,0,0,0,"3,769.40",NA,NA,0
21. San Juan**,"8,000-9,000'",0,0,0,0,0,0,"1,062.20",0.1 ( 2 ),0.1 ( 2 ),0
21. San Juan**,"9,000-10,000'",2,1,0.1,0,0.5,334,572.5,0.0 ( 4 ),0.0 ( 4 ),0
21. San Juan**,"10,000-11,000'",16,7,1.4,0.5,17.9,"12,314",449.3,2.0 ( 7 ),1.6 ( 7 ),0.9
21. San Juan**,"11,000-12,000'",28,18,4.3,2.3,57.1,"48,445",390,6.9 ( 3 ),4.2 ( 3 ),4.2
21. San Juan**,"12,000-13,000'",30,21,5.8,3.5,64.5,"32,620",175.1,NA,NA,5.5
21. San Juan**,"13,000-14,000'",33,24,7.3,4.6,74.2,"1,718",7.1,NA,NA,3.6
22. San Pitch,"5,000-6,000'",0,0,0,0,0,0,273.8,NA,NA,0
22. San Pitch,"6,000-7,000'",0,0,0,0,0,0,213.6,NA,NA,0
22. San Pitch,"7,000-8,000'",0,0,0,0,0,0,143.1,NA,NA,0
22. San Pitch,"8,000-9,000'",2,1,0.1,0.1,1.9,384,117.4,0.0 ( 4 ),0.1 ( 4 ),0
22. San Pitch,"9,000-10,000'",21,16,2.8,1.8,45.7,"7,384",76.5,0.0 ( 1 ),0.2 ( 1 ),0
22. San Pitch,"10,000-11,000'",28,21,5.4,3.4,69.2,"6,403",34.9,0.1 ( 1 ),0.2 ( 1 ),0.2
23. South Platte§,"7,000-8,000'",0,0,0,0,0,0,"1,420.90",NA,NA,0
23. South Platte§,"8,000-9,000'",0,0,0,0,0,0,"1,477.20",0.2 ( 3 ),0.1 ( 3 ),0
23. South Platte§,"9,000-10,000'",3,1,0.1,0,0.3,826,"1,441.70",4.4 ( 6 ),2.6 ( 6 ),0.1
23. South Platte§,"10,000-11,000'",15,10,1.2,0.6,13.6,"23,285",686.3,3.9 ( 8 ),2.2 ( 8 ),2.1
23. South Platte§,"11,000-12,000'",22,15,2.4,1.5,31.4,"34,922",444.3,5.3 ( 4 ),4.0 ( 4 ),3.3
23. South Platte§,"12,000-13,000'",27,20,3.4,2.2,38.1,"17,774",149.1,NA,NA,5.1
23. South Platte§,">13,000'",27,19,4,2.7,36.8,"3,170",22.4,NA,NA,4.1
24. Southwestern Utah,"6,000-7,000'",0,0,0,0,0,0,975.6,0.0 ( 2 ),0.0 ( 2 ),0
24. Southwestern Utah,"7,000-8,000'",0,0,0,0,0,0,265.8,0.1 ( 1 ),0.0 ( 1 ),0
24. Southwestern Utah,"8,000-9,000'",0,0,0,0,0.1,13,134.1,0.0 ( 2 ),0.0 ( 2 ),0
24. Southwestern Utah,"9,000-10,000'",5,3,0.3,0.1,4.9,375,60.4,NA,NA,0
24. Southwestern Utah,">10,000'",28,20,3.1,1.7,56.1,"1,020",11,1.4 ( 1 ),0.0 ( 1 ),0.8
25. Toole Valley-Vernon Creek,"5,000-6,000'",0,0,0,0,0,0,559,NA,NA,0
25. Toole Valley-Vernon Creek,"6,000-7,000'",0,0,0,0,0,0,185.4,0.0 ( 1 ),0.0 ( 1 ),0
25. Toole Valley-Vernon Creek,"7,000-8,000'",0,0,0,0,0,0,104.6,0.0 ( 1 ),0.0 ( 1 ),0
25. Toole Valley-Vernon Creek,"8,000-9,000'",7,4,0.6,0.2,2.9,533,41.6,0.0 ( 1 ),0.0 ( 1 ),0
25. Toole Valley-Vernon Creek,">9,000'",29,25,4.4,3.3,25.3,"2,034",11.5,0.0 ( 1 ),0.0 ( 1 ),1.2
26. Upper Arkansas,"7,000-8,000'",0,0,0,0,0,0,"1,757.80",NA,NA,0
26. Upper Arkansas,"8,000-9,000'",0,0,0,0,0,0,"1,500.90",NA,NA,0
26. Upper Arkansas,"9,000-10,000'",0,0,0,0,0,0,"1,320.60",0.0 ( 1 ),0.0 ( 1 ),0
26. Upper Arkansas,"10,000-11,000'",3,1,0.1,0,1,"1,350",587.6,0.0 ( 3 ),0.1 ( 3 ),0.1
26. Upper Arkansas,"11,000-12,000'",18,12,2.1,1.3,22.6,"28,863",432.6,1.5 ( 2 ),0.6 ( 2 ),1.8
26. Upper Arkansas,"12,000-13,000'",26,19,4.2,2.7,38.5,"36,706",252.1,NA,NA,2.8
26. Upper Arkansas,">13,000'",28,21,5.2,3.4,42.6,"7,367",40.6,NA,NA,2.7
27. Upper Colorado-Dirty Devil,"7,000-8,000'",0,0,0,0,0,0,"1,119.20",NA,NA,0
27. Upper Colorado-Dirty Devil,"8,000-9,000'",0,0,0,0,0,0,790.4,0.0 ( 2 ),0.0 ( 2 ),0
27. Upper Colorado-Dirty Devil,"9,000-10,000'",3,3,0.1,0.1,2.8,"2,395",428,0.0 ( 4 ),0.0 ( 4 ),0
27. Upper Colorado-Dirty Devil,"10,000-11,000'",13,11,1.1,0.8,19.5,"9,010",213.3,7.2 ( 1 ),2.0 ( 1 ),3.2
27. Upper Colorado-Dirty Devil,"11,000-12,000'",28,22,3.3,2.2,41.5,"6,707",57.1,NA,NA,6.6
28. Upper Colorado-Dolores§,"7,000-8,000'",0,0,0,0,0,0,"1,427.70",NA,NA,0
28. Upper Colorado-Dolores§,"8,000-9,000'",0,0,0,0,0,0,"1,083.70",0.0 ( 1 ),0.0 ( 1 ),0
28. Upper Colorado-Dolores§,"9,000-10,000'",2,1,0.1,0,0.6,458,499.1,0.0 ( 3 ),0.0 ( 3 ),0
28. Upper Colorado-Dolores§,"10,000-11,000'",14,8,1.4,0.5,18.4,"7,983",278.1,0.8 ( 4 ),0.0 ( 4 ),1.6
28. Upper Colorado-Dolores§,"11,000-12,000'",25,18,4.3,2.2,51.5,"14,732",123.5,13.8 ( 1 ),13.6 ( 1 ),7.9
28. Upper Colorado-Dolores§,"12,000-13,000'",29,21,6.3,4,63.6,"7,990",37.8,NA,NA,7.3
28. Upper Colorado-Dolores§,"13,000-14,000'",31,24,7.8,4.6,77.9,831,3.4,NA,NA,5.2
29. Upper Sevier,"6,000-7,000'",0,0,0,0,0,0,843.9,NA,NA,0
29. Upper Sevier,"7,000-8,000'",0,0,0,0,0,0,"1,292.30",0.0 ( 2 ),0.0 ( 2 ),0
29. Upper Sevier,"8,000-9,000'",1,1,0,0,0.8,849,935.6,0.0 ( 5 ),0.0 ( 5 ),0
29. Upper Sevier,"9,000-10,000'",7,5,0.4,0.3,8.1,"7,114",526.7,2.5 ( 8 ),1.8 ( 8 ),0.1
29. Upper Sevier,"10,000-11,000'",19,15,2.1,1.3,34.3,"10,852",159.2,0.0 ( 1 ),0.0 ( 1 ),1.7
29. Upper Sevier,"11,000-12,000'",29,22,5,3.2,59.6,"1,700",10,NA,NA,7.1
30. Verde,"6,000-7,000'",0,0,0,0,0,0,"1,302.50",0.0 ( 1 ),0.2 ( 1 ),0
30. Verde,"7,000-8,000'",0,0,0,0,0,0,495.6,0.1 ( 5 ),0.1 ( 6 ),0
30. Verde,"8,000-9,000'",0,0,0,0,0,0,19.4,NA,NA,0
30. Verde,"9,000-10,000'",0,0,0,0,0,0,2,NA,NA,0
30. Verde,">10,000'",9,8,0.6,0.4,9.7,24,1.2,NA,NA,4.7
31. Weber-Ogden§,"5,000-6,000'",0,0,0,0,0,0,288.1,NA,NA,0
31. Weber-Ogden§,"6,000-7,000'",0,0,0,0,0,15,713.6,0.2 ( 2 ),0.0 ( 2 ),0
31. Weber-Ogden§,"7,000-8,000'",2,1,0.1,0,1.6,"1,681",677.5,0.9 ( 8 ),0.3 ( 8 ),0.1
31. Weber-Ogden§,"8,000-9,000'",17,10,2.1,0.8,28.8,"10,179",235.3,3.3 ( 5 ),2.3 ( 5 ),0.9
31. Weber-Ogden§,"9,000-10,000'",29,23,5.1,4.2,82.7,"22,128",99,9.7 ( 2 ),7.0 ( 2 ),6.3
31. Weber-Ogden§,">10,000'",31,24,7.4,7.6,82.2,"13,296",33,NA,NA,10.3
32. White-Yampa§,"7,000-8,000'",0,0,0,0,0,11,"3,361.90",0.0 ( 1 ),0.1 ( 1 ),0
32. White-Yampa§,"8,000-9,000'",4,2,0.2,0.1,3.1,"6,927","1,449.70",0.2 ( 6 ),0.1 ( 6 ),0.1
32. White-Yampa§,"9,000-10,000'",18,12,3,1.7,32.6,"64,004",706.6,4.3 ( 7 ),2.1 ( 7 ),3
32. White-Yampa§,"10,000-11,000'",29,20,7.3,4.6,63.3,"87,603",354.1,11.8 ( 1 ),9.1 ( 1 ),11.3
32. White-Yampa§,">11,000'",31,23,8.4,5.5,74.9,"23,664",80.2,10.8 ( 1 ),9.1 ( 1 ),12.5
33. Animas,"7,000-8,000'",0,0,0,0,0,0,161.3,NA,NA,0
33. Animas,"8,000-9,000'",0,0,0,0,0,0,135.9,0.1 ( 1 ),0.2 ( 1 ),0
33. Animas,"9,000-10,000'",1,0,0,0,0.1,18,178.9,NA,NA,0
33. Animas,"10,000-11,000'",12,5,0.9,0.3,11.5,"3,153",178.4,0.2 ( 3 ),0.1 ( 3 ),1
33. Animas,"11,000-12,000'",26,18,4,2.4,57.2,"19,157",151.1,5.3 ( 2 ),2.3 ( 2 ),5.8
33. Animas,"12,000-13,000'",29,22,5.8,3.7,65,"21,713",110.7,NA,NA,6.8
33. Animas,"13,000-14,000'",33,24,7.4,4.6,73.8,"1,537",6.3,NA,NA,3.8
