,,4/5/2026,4/12/2026,4/5/2026,4/12/2026,4/12/2026,4/12/2026,4/12/2026,4/5/2026,4/12/2026,4/12/2026
16. Willamette,"0-1,000'",NA,NA,0,0,0,0,"5,006.40",0.0 ( 1 ),0.0 ( 1 ),0
16. Willamette,"1,000-2,000'",0,0,0,0,0,0,"2,005.80",0.1 ( 1 ),0.2 ( 1 ),0
16. Willamette,"2,000-3,000'",2,0,0,0,0,0,"1,614.10",0.0 ( 2 ),0.0 ( 2 ),0
16. Willamette,"3,000-4,000'",3,1,0,0,0.2,"1,284","1,472.90",0.1 ( 7 ),0.2 ( 7 ),0.1
16. Willamette,"4,000-5,000'",10,5,0.6,0.3,2.8,"15,002",879.1,1.7 ( 7 ),0.1 ( 7 ),0.8
16. Willamette,"5,000-6,000'",30,21,5,3.7,24.1,"80,263",410.8,NA,NA,1.6
16. Willamette,"6,000-7,000'",55,37,16.9,11.8,53.1,"43,404",68.9,NA,NA,11.3
16. Willamette,"7,000-8,000'",84,46,44.2,24.2,73.5,"11,823",9.2,NA,NA,26.1
16. Willamette,"8,000-9,000'",133,47,102.9,33,78,"5,272",3,NA,NA,28.1
16. Willamette,"9,000-10,000'",139,48,95.8,32.1,71.7,"1,324",0.8,NA,NA,32.6
