,,4/1/2026,4/5/2026,4/1/2026,4/5/2026,4/5/2026,4/5/2026,4/5/2026,4/1/2026,4/5/2026,4/5/2026
7. Eagle,"9,000-10,000'",5,7,0.5,0.7,14,"6,828",195.1,0.2 ( 1 ),0.7 ( 1 ),1.7
7. Eagle,"10,000-11,000'",17,21,1.9,2.3,30.8,"27,007",219,0.0 ( 1 ),0.6 ( 1 ),6.1
7. Eagle,"11,000-12,000'",35,41,5.7,6.8,67,"47,817",132,NA,NA,9.9
7. Eagle,"12,000-13,000'",37,43,7.3,8.7,74.1,"15,395",33,NA,NA,8.5
7. Eagle,"13,000-14,000'",43,49,8.1,9.6,73.4,939,1.8,NA,NA,7.6
8. Gila,"6,000-7,000'",0,0,0,0,0,0,"1,911.00",NA,NA,0
8. Gila,"7,000-8,000'",0,0,0,0,0,0,"2,107.40",0.0 ( 1 ),0.0 ( 1 ),0
8. Gila,"8,000-9,000'",0,0,0,0,0,0,791.6,0.0 ( 4 ),0.0 ( 4 ),0
8. Gila,"9,000-10,000'",1,0,0,0,0,9,105.5,NA,NA,0
8. Gila,"10,000-11,000'",6,2,0.2,0,0.7,19,10.7,NA,NA,0.2
9. Gunnison§,"7,000-8,000'",0,0,0,0,0,0,"1,038.70",NA,NA,0
9. Gunnison§,"8,000-9,000'",0,1,0,0,0.8,"2,598","1,716.10",0.0 ( 1 ),1.4 ( 1 ),0.1
9. Gunnison§,"9,000-10,000'",5,8,0.4,0.6,13,"45,716","1,555.90",3.2 ( 4 ),4.7 ( 4 ),0.9
9. Gunnison§,"10,000-11,000'",15,18,1.4,1.7,29,"113,478","1,228.40",1.4 ( 3 ),2.4 ( 3 ),2.5
9. Gunnison§,"11,000-12,000'",23,28,3,3.8,52.2,"127,736",630,0.0 ( 3 ),0.8 ( 3 ),3.9
9. Gunnison§,"12,000-13,000'",29,36,5,6.3,70.9,"90,524",270.9,NA,NA,4.5
9. Gunnison§,"13,000-14,000'",30,40,5.4,7.3,64.5,"7,648",19.7,NA,NA,3.4
10. Little Colorado,"6,000-7,000'",0,0,0,0,0,0,"9,987.30",NA,NA,0
10. Little Colorado,"7,000-8,000'",0,0,0,0,0,0,"5,643.60",0.0 ( 3 ),0.0 ( 3 ),0
10. Little Colorado,"8,000-9,000'",0,0,0,0,0,0,604.3,0.0 ( 2 ),0.0 ( 2 ),0
10. Little Colorado,"9,000-10,000'",0,0,0,0,0,0,144.2,0.0 ( 1 ),0.0 ( 1 ),0
10. Little Colorado,"10,000-11,000'",4,6,0.2,0.3,4.9,255,14.3,2.8 ( 1 ),2.3 ( 1 ),2.8
10. Little Colorado,">11,000'",25,30,2.5,2.9,37.5,678,4.3,NA,NA,9.3
11. Lower Colorado Mainstream,"5,000-6,000'",0,0,0,0,0,0,"5,707.90",NA,NA,0
11. Lower Colorado Mainstream,"6,000-7,000'",0,0,0,0,0,0,"3,486.30",NA,NA,0
11. Lower Colorado Mainstream,"7,000-8,000'",0,0,0,0,0,0,879.5,0.0 ( 1 ),0.0 ( 1 ),0
11. Lower Colorado Mainstream,"8,000-9,000'",0,0,0,0,0.5,419,541,0.0 ( 1 ),0.0 ( 1 ),0
11. Lower Colorado Mainstream,"9,000-10,000'",3,7,0.3,0.5,13.9,"2,333",81,2.1 ( 2 ),2.8 ( 2 ),0.8
11. Lower Colorado Mainstream,"10,000-11,000'",15,19,1.2,1.5,32.2,135,1.6,NA,NA,3.8
12. Lower Green§,"7,000-8,000'",0,0,0,0,0,0,"2,289.00",0.0 ( 2 ),0.1 ( 2 ),0
12. Lower Green§,"8,000-9,000'",2,3,0.1,0.2,3.6,"14,870","1,779.70",0.0 ( 9 ),0.1 ( 8 ),0.4
12. Lower Green§,"9,000-10,000'",14,17,1.7,2.1,39,"99,244",889,0.5 ( 8 ),0.9 ( 8 ),2.1
12. Lower Green§,"10,000-11,000'",28,34,4.6,5.6,83.9,"150,861",509.3,7.1 ( 5 ),8.2 ( 5 ),6.9
12. Lower Green§,"11,000-12,000'",32,38,5.3,6.5,78.3,"70,058",201.6,NA,NA,7.3
12. Lower Green§,">12,000'",36,43,6.3,7.7,75.4,"10,365",25.2,NA,NA,6.4
13. Lower Rio Grande,"8,000-9,000'",0,0,0,0,0,0,"1,490.30",0.0 ( 3 ),0.0 ( 3 ),0
13. Lower Rio Grande,"9,000-10,000'",0,0,0,0,0,0,257.5,0.0 ( 1 ),0.0 ( 1 ),0
13. Lower Rio Grande,"10,000-11,000'",0,0,0,0,0.2,36,45.8,0.0 ( 2 ),0.8 ( 2 ),0.2
13. Lower Rio Grande,"11,000-12,000'",0,3,0,0.3,4.5,55,3.2,NA,NA,1.3
14. Lower Sevier,"6,000-7,000'",0,0,0,0,0,0,504.3,0.0 ( 1 ),0.8 ( 1 ),0
14. Lower Sevier,"7,000-8,000'",0,0,0,0,0.3,109,256.2,0.0 ( 2 ),0.0 ( 2 ),0
14. Lower Sevier,"8,000-9,000'",0,4,0,0.3,9.7,"1,789",114.1,NA,NA,0.5
14. Lower Sevier,"9,000-10,000'",7,21,0.8,2.4,52.4,"4,064",31.8,0.0 ( 1 ),1.0 ( 1 ),1.3
15. Pecos,"9,000-10,000'",0,0,0,0,0,0,193.4,NA,NA,0
15. Pecos,"10,000-11,000'",0,1,0,0,0.7,159,94.9,0.0 ( 1 ),0.0 ( 1 ),0.4
15. Pecos,"11,000-12,000'",1,10,0.1,1,16.8,"2,201",42.7,0.0 ( 1 ),0.4 ( 1 ),1.8
15. Pecos,"12,000-13,000'",12,28,1.7,3.9,37,239,1.2,NA,NA,2.2
16. Provo-Utah Lake-Jordan,"5,000-6,000'",0,0,0,0,0,0,683.2,NA,NA,0
16. Provo-Utah Lake-Jordan,"6,000-7,000'",0,0,0,0,0,32,711.3,0.1 ( 1 ),0.0 ( 1 ),0
16. Provo-Utah Lake-Jordan,"7,000-8,000'",0,0,0,0,0.9,976,653.4,0.0 ( 3 ),0.0 ( 3 ),0.5
16. Provo-Utah Lake-Jordan,"8,000-9,000'",9,12,1.1,1.5,32.2,"30,191",390.1,1.4 ( 9 ),2.4 ( 9 ),3.1
16. Provo-Utah Lake-Jordan,"9,000-10,000'",25,30,4.7,5.8,85.5,"64,111",209,10.4 ( 5 ),12.3 ( 5 ),7.6
16. Provo-Utah Lake-Jordan,"10,000-11,000'",30,35,6.8,8.2,85.9,"20,027",46,NA,NA,9.7
16. Provo-Utah Lake-Jordan,"11,000-12,000'",27,32,5.8,7,72.4,430,1.2,NA,NA,4.5
17. Rio Chama-Upper Rio Grande,"7,000-8,000'",0,0,0,0,0,0,"2,440.90",NA,NA,0
17. Rio Chama-Upper Rio Grande,"8,000-9,000'",0,0,0,0,0,0,"1,222.80",0.0 ( 2 ),0.0 ( 2 ),0
17. Rio Chama-Upper Rio Grande,"9,000-10,000'",0,0,0,0,0.3,462,848.3,0.0 ( 5 ),0.0 ( 5 ),0.1
17. Rio Chama-Upper Rio Grande,"10,000-11,000'",4,7,0.3,0.5,10.6,"13,794",532.9,0.1 ( 4 ),0.6 ( 4 ),1.7
17. Rio Chama-Upper Rio Grande,"11,000-12,000'",7,10,0.7,0.9,13.2,"7,600",154.6,5.8 ( 1 ),7.8 ( 1 ),3.9
17. Rio Chama-Upper Rio Grande,"12,000-13,000'",14,20,1.8,2.6,25.5,"3,967",28.4,NA,NA,4.7
18. Rio Grande Headwaters§,"7,000-8,000'",0,0,0,0,0,0,"2,682.20",NA,NA,0
18. Rio Grande Headwaters§,"8,000-9,000'",0,0,0,0,0,0,"1,420.70",NA,NA,0
18. Rio Grande Headwaters§,"9,000-10,000'",0,1,0,0,0.5,"1,187","1,270.60",0.1 ( 3 ),0.1 ( 3 ),0.1
18. Rio Grande Headwaters§,"10,000-11,000'",3,6,0.2,0.4,9.7,"21,541","1,141.30",0.3 ( 8 ),0.8 ( 8 ),1.2
18. Rio Grande Headwaters§,"11,000-12,000'",14,20,1.5,2,37.4,"91,044",839.3,1.6 ( 4 ),2.7 ( 4 ),2.2
18. Rio Grande Headwaters§,"12,000-13,000'",23,31,2.7,3.5,54.2,"46,341",248.2,NA,NA,2.7
18. Rio Grande Headwaters§,"13,000-14,000'",23,28,2.6,3.3,36.6,"1,952",11.1,NA,NA,2.2
19. Roaring Fork§,"7,000-8,000'",0,0,0,0,0,0,196.1,NA,NA,0
19. Roaring Fork§,"8,000-9,000'",1,1,0.1,0.1,2.5,"1,129",262,0.0 ( 1 ),0.1 ( 1 ),0.4
19. Roaring Fork§,"9,000-10,000'",9,11,0.8,1,24.8,"14,274",267.9,1.7 ( 2 ),1.9 ( 2 ),3.2
19. Roaring Fork§,"10,000-11,000'",20,24,2.3,2.8,48.6,"39,603",263.2,7.0 ( 4 ),8.2 ( 4 ),7.8
19. Roaring Fork§,"11,000-12,000'",32,38,5.3,6.5,82.8,"87,302",251.7,NA,NA,10.2
19. Roaring Fork§,"12,000-13,000'",34,41,6.4,7.8,84.1,"46,816",113.1,NA,NA,8.7
19. Roaring Fork§,"13,000-14,000'",36,43,6.6,8,74,"2,662",6.3,NA,NA,6.3
20. Salt,"6,000-7,000'",0,0,0,0,0,0,"1,239.40",NA,NA,0
20. Salt,"7,000-8,000'",0,0,0,0,0,0,514.8,0.0 ( 3 ),0.0 ( 3 ),0
20. Salt,"8,000-9,000'",0,0,0,0,0,0,404,0.0 ( 2 ),0.0 ( 2 ),0
20. Salt,"9,000-10,000'",0,0,0,0,0,0,171,0.0 ( 2 ),0.0 ( 2 ),0
20. Salt,">10,000'",2,2,0.1,0.2,2.8,265,31.5,NA,NA,0.1
21. San Juan**,"7,000-8,000'",0,0,0,0,0,0,"3,769.40",NA,NA,0
21. San Juan**,"8,000-9,000'",0,0,0,0,0,21,"1,062.20",0.1 ( 2 ),0.1 ( 2 ),0
21. San Juan**,"9,000-10,000'",0,1,0,0.1,2,"1,813",572.5,0.0 ( 4 ),0.2 ( 4 ),0.7
21. San Juan**,"10,000-11,000'",6,12,0.7,1.2,25.8,"28,927",449.3,1.7 ( 7 ),3.5 ( 7 ),3.1
21. San Juan**,"11,000-12,000'",24,32,3.7,4.9,71.6,"101,242",390,5.7 ( 3 ),7.1 ( 3 ),5.7
21. San Juan**,"12,000-13,000'",32,39,5.8,7.2,79.5,"66,695",175.1,NA,NA,6.3
21. San Juan**,"13,000-14,000'",37,45,7.2,8.8,79.3,"3,314",7.1,NA,NA,4.8
22. San Pitch,"5,000-6,000'",0,0,0,0,0,0,273.8,NA,NA,0
22. San Pitch,"6,000-7,000'",0,0,0,0,0,0,213.6,NA,NA,0
22. San Pitch,"7,000-8,000'",0,0,0,0,0,0,143.1,NA,NA,0.1
22. San Pitch,"8,000-9,000'",3,7,0.3,0.6,12.8,"3,654",117.4,0.1 ( 4 ),0.2 ( 4 ),0.8
22. San Pitch,"9,000-10,000'",22,30,3.2,4.3,72.6,"17,666",76.5,0.0 ( 1 ),1.8 ( 1 ),1.4
22. San Pitch,"10,000-11,000'",27,33,5,6.2,84.9,"11,594",34.9,2.2 ( 1 ),3.2 ( 1 ),1.9
23. South Platte§,"7,000-8,000'",0,0,0,0,0,0,"1,420.90",NA,NA,0
23. South Platte§,"8,000-9,000'",0,0,0,0,0,90,"1,477.20",0.8 ( 3 ),0.9 ( 3 ),0
23. South Platte§,"9,000-10,000'",4,5,0.1,0.1,2.3,"8,438","1,441.70",5.3 ( 6 ),5.5 ( 6 ),0.5
23. South Platte§,"10,000-11,000'",15,18,1.2,1.5,21,"54,624",686.3,4.6 ( 8 ),5.0 ( 8 ),3.2
23. South Platte§,"11,000-12,000'",24,28,2.5,3,41.6,"70,599",444.3,5.8 ( 4 ),6.3 ( 4 ),4.4
23. South Platte§,"12,000-13,000'",28,34,3.3,4,45.8,"32,126",149.1,NA,NA,6
23. South Platte§,">13,000'",30,35,4,4.8,38.8,"5,790",22.4,NA,NA,5.7
24. Southwestern Utah,"6,000-7,000'",0,0,0,0,0,0,975.6,0.0 ( 2 ),0.0 ( 2 ),0
24. Southwestern Utah,"7,000-8,000'",0,0,0,0,0,0,265.8,0.0 ( 1 ),0.0 ( 1 ),0
24. Southwestern Utah,"8,000-9,000'",0,0,0,0,0.4,133,134.1,0.0 ( 2 ),0.0 ( 2 ),0
24. Southwestern Utah,"9,000-10,000'",8,12,0.7,0.9,20,"2,979",60.4,NA,NA,0.7
24. Southwestern Utah,">10,000'",32,40,3.5,4.4,70.8,"2,558",11,4.2 ( 1 ),5.4 ( 1 ),3.1
25. Toole Valley-Vernon Creek,"5,000-6,000'",0,0,0,0,0,0,559,NA,NA,0
25. Toole Valley-Vernon Creek,"6,000-7,000'",0,0,0,0,0,0,185.4,0.0 ( 1 ),0.0 ( 1 ),0
25. Toole Valley-Vernon Creek,"7,000-8,000'",0,0,0,0,0.3,86,104.6,0.0 ( 1 ),0.0 ( 1 ),0.2
25. Toole Valley-Vernon Creek,"8,000-9,000'",7,9,0.8,1,13.5,"2,224",41.6,0.0 ( 1 ),0.0 ( 1 ),2
25. Toole Valley-Vernon Creek,">9,000'",33,38,5.7,6.4,62.4,"3,904",11.5,3.4 ( 1 ),4.8 ( 1 ),5.6
26. Upper Arkansas,"7,000-8,000'",0,0,0,0,0,0,"1,757.80",NA,NA,0
26. Upper Arkansas,"8,000-9,000'",0,0,0,0,0,0,"1,500.90",NA,NA,0
26. Upper Arkansas,"9,000-10,000'",0,0,0,0,0,91,"1,320.60",0.0 ( 1 ),0.0 ( 1 ),0
26. Upper Arkansas,"10,000-11,000'",3,4,0.2,0.2,3.4,"6,404",587.6,0.1 ( 3 ),0.7 ( 3 ),0.7
26. Upper Arkansas,"11,000-12,000'",19,24,2.3,2.9,35.2,"65,859",432.6,1.5 ( 2 ),2.4 ( 2 ),2.7
26. Upper Arkansas,"12,000-13,000'",28,34,4.2,5.3,53.2,"71,705",252.1,NA,NA,3.6
26. Upper Arkansas,">13,000'",29,36,4.9,6.2,51.2,"13,385",40.6,NA,NA,4
27. Upper Colorado-Dirty Devil,"7,000-8,000'",0,0,0,0,0,0,"1,119.20",NA,NA,0
27. Upper Colorado-Dirty Devil,"8,000-9,000'",0,0,0,0,0,0,790.4,0.0 ( 2 ),0.0 ( 2 ),0
27. Upper Colorado-Dirty Devil,"9,000-10,000'",1,1,0.1,0.1,1.9,"2,372",428,0.0 ( 4 ),0.0 ( 4 ),0.2
27. Upper Colorado-Dirty Devil,"10,000-11,000'",15,16,1.5,1.6,23,"17,894",213.3,9.1 ( 1 ),9.6 ( 1 ),4.9
27. Upper Colorado-Dirty Devil,"11,000-12,000'",36,44,4.4,5.4,61.3,"16,583",57.1,NA,NA,8.8
28. Upper Colorado-Dolores§,"7,000-8,000'",0,0,0,0,0,0,"1,427.70",NA,NA,0
28. Upper Colorado-Dolores§,"8,000-9,000'",0,0,0,0,0.1,207,"1,083.70",0.0 ( 1 ),0.0 ( 1 ),0
28. Upper Colorado-Dolores§,"9,000-10,000'",2,3,0.1,0.2,6.9,"6,623",499.1,0.1 ( 3 ),0.3 ( 3 ),0.6
28. Upper Colorado-Dolores§,"10,000-11,000'",11,16,1.1,1.5,30.3,"22,065",278.1,1.1 ( 4 ),2.6 ( 4 ),4
28. Upper Colorado-Dolores§,"11,000-12,000'",25,32,3.6,4.5,64.6,"29,819",123.5,11.3 ( 1 ),13.4 ( 1 ),9.1
28. Upper Colorado-Dolores§,"12,000-13,000'",33,39,6.1,7.5,75.9,"15,052",37.8,NA,NA,8.5
28. Upper Colorado-Dolores§,"13,000-14,000'",38,44,6.9,8.2,83.8,"1,483",3.4,NA,NA,7.1
29. Upper Sevier,"6,000-7,000'",0,0,0,0,0,0,843.9,NA,NA,0
29. Upper Sevier,"7,000-8,000'",0,0,0,0,0,0,"1,292.30",0.0 ( 2 ),0.0 ( 2 ),0
29. Upper Sevier,"8,000-9,000'",0,0,0,0,0.5,"1,018",935.6,0.0 ( 5 ),0.0 ( 5 ),0.1
29. Upper Sevier,"9,000-10,000'",4,7,0.4,0.6,11.9,"17,084",526.7,2.2 ( 8 ),2.5 ( 8 ),0.7
29. Upper Sevier,"10,000-11,000'",19,26,2.1,3,45.3,"25,080",159.2,0.0 ( 1 ),NA,3
29. Upper Sevier,"11,000-12,000'",33,41,5.2,6.5,66.8,"3,462",10,NA,NA,6.8
30. Verde,"6,000-7,000'",0,0,0,0,0,0,"1,302.50",0.0 ( 1 ),0.0 ( 1 ),0
30. Verde,"7,000-8,000'",0,0,0,0,0,0,495.6,0.0 ( 6 ),0.0 ( 6 ),0
30. Verde,"8,000-9,000'",0,0,0,0,0,0,19.4,NA,NA,0
30. Verde,"9,000-10,000'",3,0,0.2,0,0,0,2,NA,NA,0.2
30. Verde,">10,000'",6,8,0.5,0.6,3.7,39,1.2,NA,NA,6.1
31. Weber-Ogden§,"5,000-6,000'",0,0,0,0,0,0,288.1,NA,NA,0
31. Weber-Ogden§,"6,000-7,000'",0,0,0,0,0.2,161,713.6,0.0 ( 2 ),0.0 ( 2 ),0.1
31. Weber-Ogden§,"7,000-8,000'",2,3,0.2,0.2,6.3,"8,594",677.5,1.0 ( 8 ),1.5 ( 8 ),1.1
31. Weber-Ogden§,"8,000-9,000'",17,21,2.3,2.8,61.4,"35,126",235.3,3.7 ( 5 ),5.3 ( 5 ),5.2
31. Weber-Ogden§,"9,000-10,000'",29,35,5,6,96.8,"31,900",99,9.3 ( 2 ),11.2 ( 2 ),11.6
31. Weber-Ogden§,">10,000'",34,40,7.3,8.8,92.8,"15,460",33,NA,NA,13.3
32. White-Yampa§,"7,000-8,000'",0,0,0,0,0.1,253,"3,361.90",0.0 ( 1 ),0.8 ( 1 ),0.2
32. White-Yampa§,"8,000-9,000'",7,9,0.6,0.8,14.7,"60,011","1,449.70",1.5 ( 6 ),2.2 ( 6 ),1.3
32. White-Yampa§,"9,000-10,000'",28,33,4.2,5.1,64.5,"191,390",706.6,5.3 ( 7 ),6.5 ( 7 ),6.1
32. White-Yampa§,"10,000-11,000'",37,43,7.1,8.5,83.4,"161,306",354.1,10.3 ( 1 ),12.0 ( 1 ),13
32. White-Yampa§,">11,000'",38,45,8,9.6,94.1,"40,994",80.2,9.4 ( 1 ),10.9 ( 1 ),12
33. Animas,"7,000-8,000'",0,0,0,0,0,0,161.3,NA,NA,0
33. Animas,"8,000-9,000'",0,0,0,0,0.1,5,135.9,0.2 ( 1 ),0.1 ( 1 ),0
33. Animas,"9,000-10,000'",0,1,0,0,1.3,335,178.9,NA,NA,0.8
33. Animas,"10,000-11,000'",5,10,0.5,1,22.2,"9,357",178.4,0.4 ( 3 ),2.0 ( 3 ),2.9
33. Animas,"11,000-12,000'",25,32,3.8,4.9,72,"39,176",151.1,4.1 ( 2 ),5.5 ( 2 ),6.9
33. Animas,"12,000-13,000'",32,39,5.9,7.3,79.8,"43,152",110.7,NA,NA,7.4
33. Animas,"13,000-14,000'",37,45,7.3,8.9,78.7,"2,977",6.3,NA,NA,5.1
